0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.09740978552093514,-1.7006694043123807,-0.3892728778396042,-0.7189835572439052,0.9800942675433085,-1.5716141113778197,-0.8020998786162317,-0.1724545212390329,0.892382360987678,0.16669551939467503,-0.5549608749602895,0.21889872514981087,-0.8455201901282094,-0.8884806636161399,0.5839832314080826,0.361193090523984,-0.37318439013220084,-0.512244323817215,-0.002105085646575979,-0.18049685182071126,-0.17450037709805066,-0.48537164632447954,-0.5347082796100795,0.10606833106817082,-0.5585128453246359,0.7594545122962962,1.5875844471142375
0.09740978552093514,0.5880037574994317,2.5688920470129433,1.4561404745444513,-1.02191162295849,1.8125399627846892,-0.36782753834196436,4.289166693691743,-0.47866469334353356,1.176313063859412,4.401610830768993,6.014931270930401,0.9424054395389979,1.1858143328177615,-1.7123779352171296,-2.768602241391985,1.987380994269955,1.2920214013743705,4.029133927547129,4.995033198781713,5.470794044473091,-0.48537164632447954,-0.5347082796100795,0.10606833106817082,1.9259287314388438,-2.7389280934571896,1.5875844471142375
0.09740978552093514,0.5880037574994317,-0.3892728778396042,-0.44709305327036064,0.9800942675433085,-1.5716141113778197,-0.8020998786162317,-0.47391541413976096,-0.18486889598684536,-0.12052326480649965,-0.5309522931936183,-0.5305882419769895,-0.8455201901282094,-0.8884806636161399,0.5839832314080826,0.361193090523984,-0.7666119541992268,-0.6411204470451853,-0.6222957030609921,-0.5501775697208845,-0.5065765195434119,1.8797344674449301,0.1656791044209071,-0.46771939208309254,-0.1444392491973893,-0.4066730229548657,-1.418074689043711
0.09740978552093514,0.5880037574994317,-0.3892728778396042,0.9123594665973622,-1.02191162295849,0.6844886047305196,-0.8020998786162317,-0.051870164078741586,-0.2828008284390747,0.04484512609720761,-0.25485360287689873,-0.9802804222530697,-0.8455201901282094,-0.3699069145076645,0.5839832314080826,0.361193090523984,-0.7666119541992268,-0.512244323817215,-0.002105085646575979,-0.18049685182071126,-0.17450037709805066,1.8797344674449301,0.1656791044209071,-1.0415071152343558,-0.5585128453246359,-0.01796384453781171,0.08475487903526333
0.09740978552093514,0.5880037574994317,-0.3892728778396042,-0.17520254929681606,0.9800942675433085,0.6844886047305196,-0.8020998786162317,-0.3834771462695423,1.1372121921182514,-0.04219086911526964,-0.1348106940435424,0.019035533915997434,-0.8455201901282094,-0.8884806636161399,0.5839832314080826,0.361193090523984,0.020243173934825102,0.2610124155506074,-0.31220039435378405,-0.18049685182071126,-0.2630540150834803,-0.48537164632447954,0.8660664884518937,1.2536437773706977,0.2696343469298573,0.7594545122962962,1.5875844471142375
0.09740978552093514,-1.7006694043123807,-0.3892728778396042,-0.44709305327036064,0.9800942675433085,-1.5716141113778197,-0.8020998786162317,-0.47391541413976096,-1.1152222542830246,-0.529592442305143,-0.8550681470436803,-0.8303830288277096,-0.8455201901282094,-0.8884806636161399,0.5839832314080826,0.361193090523984,-0.9633257362327398,-0.7055585086591706,-0.31220039435378405,-0.18049685182071126,-0.2630540150834803,-0.48537164632447954,1.5664538724828803,-1.0415071152343558,-0.5585128453246359,-0.01796384453781171,0.08475487903526333
0.09740978552093514,0.5880037574994317,-0.3892728778396042,0.9123594665973622,-1.02191162295849,0.6844886047305196,-0.8020998786162317,0.5329639681486708,0.7944504285354486,1.0979806681681819,0.9575797763400001,-0.6983234252199674,0.9424054395389979,0.14866683460081087,0.5839832314080826,0.361193090523984,0.41367073800185106,0.2610124155506074,0.3079902230606321,-0.18049685182071126,-0.08594673911262098,-0.48537164632447954,0.1656791044209071,0.6798560542194342,0.6837079430571039,0.7594545122962962,0.08475487903526333
0.09740978552093514,0.5880037574994317,-0.3892728778396042,1.1842499705709066,-1.02191162295849,0.6844886047305196,0.5007171422065704,0.43046726456242324,-0.42969872711741885,0.8716870806157415,0.9455754854566645,-0.49061560373022683,0.9424054395389979,0.14866683460081087,0.5839832314080826,0.361193090523984,0.020243173934825102,-0.25449207736127416,0.3079902230606321,-0.18049685182071126,-0.08594673911262098,-0.48537164632447954,0.1656791044209071,-1.0415071152343558,0.6837079430571039,-2.1558643258316086,0.08475487903526333
0.09740978552093514,0.5880037574994317,-0.3892728778396042,0.36857845865027306,-1.02191162295849,0.6844886047305196,-0.8020998786162317,-0.47391541413976096,-0.18486889598684536,-0.6514428356026104,-0.5549608749602895,-0.8303830288277096,-0.8455201901282094,-0.8884806636161399,0.5839832314080826,0.361193090523984,-0.37318439013220084,-0.512244323817215,-0.31220039435378405,-0.18049685182071126,-0.2630540150834803,-0.48537164632447954,0.8660664884518937,-0.46771939208309254,0.2696343469298573,-0.01796384453781171,-1.418074689043711
0.09740978552093514,0.5880037574994317,2.5688920470129433,0.9123594665973622,-1.02191162295849,0.6844886047305196,0.06644480193230302,0.5329639681486708,0.7944504285354486,1.3329778552418707,0.6454682133732736,0.019035533915997434,0.9424054395389979,0.14866683460081087,-1.7123779352171296,-2.768602241391985,1.200525866135903,1.2920214013743705,0.3079902230606321,-0.18049685182071126,-0.08594673911262098,-0.48537164632447954,0.1656791044209071,1.2536437773706977,1.0977815391843506,-0.4066730229548657,1.5875844471142375
